"b'In the world of football, 2019 has become a dark year in this sport. We lost Emiliano Sala earlier this year, a player from the Czech Republic just months ago and apparently a Swiss female soccer player is missing after last being seen at a lake. Please god not another footballer'"
"b'paulappiah.2 \n.\n.\n.\n@peakperformltd\n@umbro #peakperformcoaching.co.uk #fitness #instagood, #tbt #photooftheday.\xc2\xa0 #training #football #technique #umbro #repost #exercise #personaltrainer #soccer #sports #soccer\xe2\x80\xa6 https://t.co/JhWkQl4sUM'"
b'tHe hIgHs aNd lOwS oF hIgH sChOoL fOoTbAlL'
"b'Paladin K9 Video Testimonial: Ryan Kalil, Retired Professional Football Player  - Contact us for more info on this #ProtectionDog, or inquire about other Protection Dogs for sale. #workingdog #paladink9 https://t.co/bXqc0abJc1 #keeppounding #ryankalil https://t.co/hQ9pEjC6ww'"
"b'With the new Football Season starting in a month time , you need that comfort during watching. \n\nGet yourself Hisense 39"" Digital TV for only KES 25,999\n\n#JumiaAnniversaryKe https://t.co/zknt8o2l41'"
b'@EdJackson17 Think well known African football Oooboobidubu plays for them'
b'Me when people start talking about football. https://t.co/AUxn1XqJDd'
b'@Tim_Vickery @golazoargentino I find it funny when same kind of no football is played in Euros it\xe2\x80\x99s called \xe2\x80\x9cthe team managed it well\xe2\x80\x9d but if it\xe2\x80\x99s in Copa America the cup itself needs saving.'
b'The Wash-Up - GDFL Round 11 - K rock Football https://t.co/ku46QBGVPu'
"b""@Mavhure @lashiasn @ProfJNMoyo Sadza eaters talk too much, apa they can't even play a football game to win."""
b'Barcelona ready to launch \xc2\xa3100m bid for Copa America sensation https://t.co/7TCpe7xPO6'
b'An announcement could be imminent.\nhttps://t.co/s54BAWx6fi'
b'Manchester United have expressed their intentions to accelerate the signing of Bruno Fernandes. [Express]\n#mufc #MUFC_FAMILY'
"b""@jimmycfc_ @ethxntaylor @LFC_LION @rafabenitezweb Im not a Newcastle fan I just really love Rafa Benitez football style.\nI think the Newcastle\xc2\xb4s team of players is total garbage and Newcastle is going straight to the championship if they don't get a miracle replacement."""
b'@henryshaykins @tweheyp @odongaotto Oba kki ekyabatutte nga nokuteesa about sports only very few of them do. And trust me if you asked one of them how many members make up a football team he can even count the sidemen and referee and coach \xf0\x9f\x98\x82\xf0\x9f\x98\x82'
b'@henrywinter I\xe2\x80\x99m always intrigued by this phrase in relation to football \xe2\x80\x9cpart of a project\xe2\x80\x9d What does it mean?'
b'Barcelona all I ever wanted this season was a sexy kit and some sexy football. Is this too much to ask?'
"b""Yusef Kargar, #AFG football federation caretaker\n&amp; some of his colleagues have been also wounded in today's #Kabulblast \n\nPhoto: @zahernoori2 https://t.co/KWhZktKKyt"""
b'@GMS__Football Karma best served in cold.'
"b""Leinster final glory for Wexford, more silverware for Limerick, the upcoming football qualifier draw and Sam Bennett crowned Irish road race champions - it's your sport updates on @morningireland https://t.co/2mWSDzlaKI"""
"b""Women's World Cup just made me realize how far women's football has come.Far more entertaining than Copa America or the Gold Cup!\n#FIFAWWC @FIFAWWC"""
"b'Leeds HQ of the Rugby Football League on the Market: The Headquarters of The Rugby Football League in Leeds has been placed on the market. The historic Red Hall, situated close to the A58 Wetherby Road by the Leeds Outer Ring Road, is being marketed by\xe2\x80\xa6 https://t.co/0pTBLtiAJv https://t.co/6n3W72HF1p'"
"b""'A new era for football in Australia' - A-League takes big step towards independence \n\n#SoccerNews #soccer #sports #PL #News Transfer Update   \nhttps://t.co/IsR5NQW9UV"""
"b'Heartbreaking, when a class youth player turns their back on football. So much talent ruined by managers of non league!'"
b'Football Prediction Tips For Monday 1st July\xc2\xa02019 https://t.co/fpnDU3zxPP'
b'Barcelona midfielder Denis Suarez returns to Celta. More \xe2\x9e\xa1 https://t.co/EUCJqZFe1G'
b'Man City manager Pep Guardiola reveals the phobia that keeps him winning https://t.co/fFIZDXHywJ https://t.co/rZg7z2Mdh9'
b'After 27 trophies in 11 years the Manchester City boss has talked about what continues to make him tick. https://t.co/d0owAcHtXb https://t.co/ZdiRgrY9lo'
b'Absolutely unacceptable behavior from an Iowa football player #thug #lockhimup #GBR https://t.co/62slkgXHtE'
"b'DONE DEAL\xe2\x9c\x85\n\n\xf0\x9f\x94\xb6 #BayernMunich have signed 20-year-old midfielder Sarpreet Singh for a reported fee around $850,000.\n\n\xf0\x9f\x94\xb7Singh is the first Indian-origin player to sign for the Bavarians.\n\n\xf0\x9f\x94\xb6The 3\xe2\x83\xa3year deal will see him play for Bayern Munich ll, with a view for 1\xe2\x83\xa3st team football. https://t.co/dwnV8QUHRQ'"
"b'@henrywinter Mike Ashley, the cancer of football.'"
"b""Check out this iPhone game I'm playing called Soccer Tycoon https://t.co/4ZS95dYE8J"""
b'Real Madrid want to sign Christian Eriksen - but only if they fail in deals for Paul Pogba and Donny van de Beek. [Express]\n#RealMadrid #Pogba #eriksen'
b'\xe2\x80\x98I can now play football \xe2\x9a\xbd\xef\xb8\x8f without pain afterwards\xe2\x80\x99 A great change and positive impact on Gavin\xe2\x80\x99s quality of life after only 3 weeks of being adjusted \xf0\x9f\x91\x8d\xf0\x9f\x8f\xbc\xf0\x9f\x99\x8c\xf0\x9f\x8f\xbc\xf0\x9f\x98\x81#pain #function #chiropractic #impact\xe2\x80\xa6 https://t.co/XgaGp0FWqm'
b'#StokeCity man shines as three times African champions suffer shock defeat. #SCFC #AFCON2019\nhttps://t.co/jT7Yws4dev https://t.co/yooCaBP4z3'
b'Afcon: Senegal welcome back Gana Gueye for Kenya encounter https://t.co/NVXw0GPMPs'
b'Afcon: Senegal welcome back Gana Gueye for Kenya encounter https://t.co/f9nvqQziJy'
b'@Ag3ha Wtf is USA football anime those even exist gross'
b'Thanks to @GStarkeyMidha for giving us an insight into @kickitout robust attempts to eradicate all forms of discrimination in football. https://t.co/vXNqwdjPJL'
b'@ajaxcapetown @AFCAjax By sending them to Europe you believe European football is better than Africa football? I am yet to see the results of \xe2\x80\x9cno other experience in Africa\xe2\x80\x9d. Where in South Africa do you send them? Which tournament?'
b'HOW LONG WILL YOU CONTINUE TO CRY OVER CUT SLIP?\n\nHOW LONG WILL YOU KEEP DASHING OUT YOUR HARD EARNED MONEY TO BEST SITES?\n\nHOW LONG WILL YOU KEEP RAISING UR BLOOD PRESSURE OVER FOOTBALL BETS?\n\nHOW LONG? HOW LONG? HOW LONG?\n\nSUBSCRIBING TO  SURE FIXED MATCHES TODAY.'
"b'Chelsea news and transfers live: First team stars leave, Lampard latest, Morata on his future #CFC #Chelsea https://t.co/5Lhvo3ZX6t'"
